"","Estimate","Std..Error","df","t.value","Pr...t.."
"line12:density",-0.628782535533122,0.245892764498513,154.544572763611,-2.55714126772089,0.0115166420979666
"line13:density",0.0817919313100032,0.0525607020473143,107.494463483086,1.55614229118126,0.122613627540993
"line14:density",-0.041679852325809,0.0983832080930905,144.887130611965,-0.423648030326186,0.672450774230653
"line15:density",0.0191243612167142,0.0902736987228557,128.39753864581,0.211848650130387,0.832561027131093
"line16:density",-0.110203120363257,0.0630696221991078,107.130414020794,-1.74732488511427,0.0834465220564063
"line17:density",-0.0312647842124174,0.124913152805958,162.916921940231,-0.250292171081332,0.802676761759247
"line18:density",-0.15639994964104,0.133293710008345,129.537802686723,-1.17334831201899,0.242809108309546
"line19:density",-0.0149790707201021,0.0594815322406363,104.152718311022,-0.251827250506986,0.801670833651617
"line20:density",-0.0264266340368833,0.0743545072849733,119.38939365122,-0.355414015933154,0.722906602457011
"line21:density",-0.0470988348019398,0.0775952930673921,124.67936945006,-0.606980564672063,0.544967575853845
"sex2:density",0.0168685046678263,0.0177777585681639,15357.776687012,0.948854412841121,0.342709593263989
"line2:sex2:density",-0.0107950556125763,0.0444707130311016,15345.0834397307,-0.242745278336924,0.808205973590169
"line4:sex2:density",-0.121470150093538,0.768386963467116,15345.862758405,-0.158084605633391,0.874392211022051
"line5:sex2:density",-0.0218843205144682,0.0422827702299945,15363.6746341905,-0.517570641550443,0.604765321595795
"line6:sex2:density",-0.243627768087628,0.130205062169378,15397.5510857538,-1.87110826590369,0.0613490258922834
"line7:sex2:density",-0.0407751793552822,0.0525114407322393,15405.2750083199,-0.776500868890621,0.437465229673085
"line8:sex2:density",-0.0184001438619912,0.0463803194350566,15348.9844253255,-0.396723094754787,0.691577183188352
"line9:sex2:density",0.00572274430448954,0.0293092419748414,15345.980095925,0.195253917156979,0.845196756397742
"line10:sex2:density",-0.0266982280816191,0.021082070527484,15353.4138636683,-1.26639497039978,0.2053909233036
"line11:sex2:density",-0.0340575004524799,0.0346623622831084,15342.746631824,-0.982549895887411,0.325844507567313
"line12:sex2:density",0.238905186986264,0.170061283981597,15372.8191607034,1.4048182007853,0.160095550786599
"line13:sex2:density",-0.0421414136240739,0.0245303794758633,15353.7954595535,-1.71792750558706,0.0858300015936279
"line14:sex2:density",-0.036008616448645,0.0694253614651215,15430.589736991,-0.518666603799179,0.604000691861366
"line15:sex2:density",-0.0303660804024276,0.0532272121580659,15353.8731472568,-0.570499170842372,0.568347532808248
"line16:sex2:density",-0.00362129804069109,0.0292322818121808,15343.5861497645,-0.1238801015931,0.901411830883668
"line17:sex2:density",0.00346817065639238,0.0833579066875224,15436.5890990522,0.041605779154139,0.966813504223108
"line18:sex2:density",0.21526992828486,0.082678313575013,15358.5600556424,2.60370487709027,0.009231085510987
"line19:sex2:density",0.00616709617092102,0.0255748934262255,15346.978159637,0.24113868504324,0.809450852286496
