"","Estimate","Std..Error","df","t.value","Pr...t.."
"(Intercept)",268.420280198041,3.78471303024898,98.862804415729,70.9222279345133,1.35942537695128e-86
"line4",2.41566580677934,14.0408682730445,116.30995023411,0.172045329377307,0.863700888473747
"line5",-9.23635333213521,11.7648072297139,115.424788736671,-0.7850832701115,0.434013209350037
"line6",-11.6885477098907,6.07213038851595,101.213412768016,-1.92495005245555,0.0570430330693133
"line8",15.8512248011075,8.00733790255364,147.376928853185,1.97958734775665,0.0496126799751285
"line9",16.4280522440797,6.95597341933581,105.713532670337,2.36171866304347,0.0200216062324233
"line10",-7.51635897695864,6.47588126773827,120.723146503873,-1.16066967045919,0.248066297546304
"line11",-2.3103311795502,6.13303873014663,108.434572100559,-0.376702525649135,0.707130824200273
"line12",7.19452356293368,5.38733660770663,115.386250243963,1.33545090771604,0.184357248531038
"line13",10.0503792564733,10.071195321932,111.887491867763,0.997933108752897,0.320465124026461
"line14",20.8562722547781,6.57161665463919,88.9374261773924,3.17368972519947,0.0020674688878627
"line15",-19.4086116300016,13.7726665296297,85.8164988564951,-1.40921234012652,0.162385814833479
"line16",3.9711491822644,6.98657175084673,109.674291142766,0.568397394871543,0.570927137733993
"line17",-0.052239868997298,6.08125132629363,131.562680275197,-0.00859031574166773,0.993159016344397
"line18",-2.53327574169572,8.85925521707249,144.483588039183,-0.285946806997263,0.775328426872362
"line19",10.3781244927419,6.66777414337933,101.577056185169,1.55646011241199,0.122709037110494
"line20",9.08885104072476,6.62194195400057,98.0785501114486,1.37253559512612,0.173027338505735
"line21",0.956357106960201,7.85688578745174,136.132506951672,0.121722159750318,0.903298557366164
"sex2",-4.81683274158447,2.39540792236603,9394.54674085088,-2.01086115504983,0.0443686410309434
"density",0.0356273478444655,0.0432048386525594,84.1053290981448,0.824614764354757,0.411922919005477
"line4:sex2",4.55564138585761,9.81482963221833,9392.23784010678,0.464158987630634,0.642544600074605
"line5:sex2",0.142033118457023,8.68658699833033,9404.76819671655,0.0163508543095607,0.986954833916732
"line6:sex2",7.20275828826607,3.73324044173522,9409.82120451039,1.92935826145669,0.053716433043442
"line8:sex2",2.92971001137274,8.3237634573736,9320.67496654991,0.351969397782137,0.724869169892044
"line9:sex2",-4.61751148530242,4.5346950660926,9395.55242456755,-1.01826284193375,0.308579281020955
"line10:sex2",0.317514946795912,4.63355406502723,9423.2846724582,0.0685251412500884,0.945369061194755
"line11:sex2",2.35522327015172,4.0081003858016,9412.01439609773,0.587615838788601,0.556804274138012
"line12:sex2",0.158983461304475,3.97416410250131,9424.50827401766,0.0400042517631349,0.968090583952775
"line13:sex2",2.58397190251059,6.83863041420439,9390.6549519221,0.377849327424314,0.705551067301639
"line14:sex2",3.69057161747292,3.65772013403421,9407.00901162277,1.00898140979487,0.313009501540056
"line15:sex2",-0.130621753687727,7.08746264285653,9391.69313148669,-0.0184299742051383,0.985296232039956
"line16:sex2",4.655632123368,4.91853719728158,9394.58974181434,0.946548117180269,0.343893437215586
"line17:sex2",-0.844664567639994,4.61537631438512,9452.81705959353,-0.183010985476387,0.854793323895036
"line18:sex2",3.26862223157802,6.4720081676899,9442.67521827117,0.50503988049581,0.613542612098585
"line19:sex2",6.7389284700937,4.28753729943192,9414.17782247331,1.5717480687542,0.116042595201556
"line20:sex2",2.78532405695426,4.05243418912843,9393.30945215251,0.687321231379037,0.491897291550173
"line21:sex2",4.75884785279859,5.7340015613622,9392.27357629674,0.829934872160735,0.406596700788512
"line4:density",0.350672494228525,0.227412128750919,113.351392840803,1.5420131553872,0.125857581639347
"line5:density",0.101355042708747,0.195294347804442,108.247532715164,0.518986052838759,0.604829900117995
"line6:density",0.0431083101990042,0.059449249571399,87.2391900363582,0.725127911786856,0.470314135144091
"line8:density",-0.154564700417644,0.201260243080334,136.359517082418,-0.767984267791771,0.443824430471163
"line9:density",0.0208223397303135,0.0812313062522679,94.7678154764843,0.256333927040995,0.798248632324389
"line10:density",0.210598482900687,0.0955637693180975,108.205589741126,2.20374818200902,0.0296606262180379
"line11:density",0.0879008466461144,0.0679810386271616,94.0475128795674,1.29302006002294,0.199171416142661
"line12:density",0.132937198079898,0.0538070250752289,92.0969896583426,2.47062902834779,0.0153276141845904
"line13:density",0.110140483389023,0.136491909416296,99.7176532849377,0.806937816754382,0.421622799853034
"line14:density",-0.0761092987862491,0.0623542802057793,81.6869333293115,-1.2205946173234,0.225751279758047
"line15:density",0.0983271093390859,0.10145253361198,84.0412803287728,0.969193235874746,0.335229828071586
"line16:density",-0.0376702571288779,0.109649299302425,97.1625784325171,-0.343552192020664,0.731925378773808
"line17:density",0.0771011922833481,0.0917754719719132,100.110023688897,0.840106736873487,0.402850469330863
"line18:density",0.083400716238696,0.140242005017356,136.699535151209,0.594691413805548,0.553032812834489
"line19:density",0.0604898672126196,0.0724528230068879,91.0607778259872,0.834886270847845,0.405966808066831
"line20:density",0.0277586903691936,0.0563056208615693,86.859797024788,0.493000342495823,0.62325640957227
"line21:density",0.195297356944313,0.116699483224611,124.397705884663,1.67350661329344,0.0967404124420949
"sex2:density",-0.00305878852052578,0.0216563795898438,9392.00959163322,-0.141241914782481,0.887681863930997
"line4:sex2:density",-0.0278641550244761,0.155643959575155,9392.20830638177,-0.179024968913242,0.857921957595225
"line5:sex2:density",-0.0224244285431468,0.139083539679378,9402.69322802062,-0.161229924079015,0.871915777342887
"line6:sex2:density",-0.0318376440255786,0.0307693931932542,9403.66083351854,-1.034717968782,0.300827249866794
