"","Estimate","Std..Error","df","t.value","Pr...t.."
"line18",8.55717817721577,3.1388330321976,606.75463119004,2.72622917161816,0.00659130394771185
"line19",13.6166831749006,2.97637508287337,491.396397460449,4.57492177422585,6.03940305036002e-06
"line20",-0.441831407736983,3.09307929002368,571.312735190149,-0.142845160536961,0.886462833420042
"line21",1.65900337212828,3.01350574824656,515.386691035764,0.550522716969626,0.58219942981101
"sex2",-7.18931061541879,1.02939792397717,70603.8208758158,-6.98399564246474,2.89426000476297e-12
"trial2:line2",8.45125561144281,4.34968324634074,559.638326588274,1.94295886224649,0.0525222408828242
"trial3:line2",9.35589203057259,4.74888316185589,658.872038227548,1.97012470336631,0.049242439112427
"trial5:line2",19.4398195391426,4.40495470192654,582.09478716836,4.41317127066948,1.21412048917954e-05
"trial6:line2",7.43934674895305,4.40687463186122,566.158535082995,1.68812307370112,0.0919383159289761
"trial2:line4",3.11843823584884,6.06355893748954,760.154655674922,0.514291733286911,0.607197519749419
"trial3:line4",-19.8469710184694,7.75071687936123,1536.58776695308,-2.56066262352045,0.0105421135759088
"trial4:line4",4.36718146022504,5.24310510228281,663.668344221114,0.832937996669875,0.405179341825018
"trial2:line5",4.35408452843608,4.55788083383947,573.663269545564,0.955287048338271,0.339834928395302
"trial4:line5",2.0894164433799,5.14693511624785,699.046098829407,0.405953523055697,0.684900980280894
"trial2:line6",-3.43422289312094,5.58055349410664,787.840912810084,-0.615391089207846,0.538474193693751
"trial4:line6",-16.3067999843487,5.01988307081021,633.642364860187,-3.24844219563003,0.00122170369222756
"trial2:line7",9.03098913827061,4.50913246371486,596.833660733337,2.00282187559209,0.0456481895633626
"trial3:line7",0.670118934655092,4.73857111546228,659.868954600386,0.141417933450117,0.887582949672868
"trial2:line8",15.5533917167165,4.36350174167958,566.430340080296,3.56442890079604,0.000395423969332046
"trial3:line8",17.4111520169296,4.74391278277038,665.456444092672,3.67020913204093,0.000261763725598764
"trial4:line8",19.6553825802032,5.35412557065224,804.051324228648,3.67107239470456,0.000257490134099716
"trial2:line9",4.92716914701785,4.28216314813587,525.917572374603,1.15062620842991,0.250408936294954
"trial3:line9",7.54792133434177,4.68809767123154,634.710789213146,1.61001793556041,0.107891133562413
"trial4:line9",8.75460453685174,4.47468609313648,624.724520676656,1.95647344967506,0.0508545296570537
"trial5:line9",9.15068244005011,4.44317889719675,602.129183321688,2.05948998493474,0.0398766865912979
"trial6:line9",-14.9421069555978,6.04947083321906,1609.89280882044,-2.46998578347502,0.0136148617960558
"trial2:line10",5.46200748090087,4.28754255901615,528.161994605171,1.27392495951206,0.203250301187598
"trial3:line10",16.1507386063298,4.67533805702865,628.810503543965,3.45445364791315,0.000588486162383099
"trial4:line10",8.87420850053762,4.57229895515747,679.024310049268,1.94086357597586,0.0526883171640331
"trial2:line11",0.782751179447854,4.47513357706829,534.028042341043,0.174911243646194,0.861215669256644
"trial4:line11",9.96880533132684,4.67057340857409,631.918633888401,2.13438575080019,0.0331954225653766
"trial2:line12",-0.866617805805353,6.11873108125587,786.740083483067,-0.14163358289436,0.887405697918121
"trial3:line12",-23.7797102255377,5.69402848626394,848.622582705625,-4.17625417275361,3.26984495900833e-05
"trial4:line12",-3.76964593638241,5.07635298963805,655.571566554523,-0.742589403076792,0.457996298111223
"trial2:line13",-7.68459876723929,4.28299220843163,525.68710591901,-1.79421264229973,0.0733537271960412
"trial3:line13",-3.8022924037626,5.16675336965355,859.497348282634,-0.735915212461082,0.461983081625752
"trial4:line13",-4.34688991559603,5.48098396938627,699.522229832176,-0.793085683131959,0.427996811474177
"trial2:line14",7.01218783284181,4.43630836608699,600.443381124032,1.58063580215612,0.114487934419851
"trial3:line14",14.8467322397158,4.69700007220498,637.869517459897,3.16089674504648,0.00164734628376272
"trial4:line14",14.3962873307171,4.51284469295292,603.078562792986,3.19006930444511,0.00149620495705737
"trial5:line14",15.3317948511251,4.4942833349028,629.64738236848,3.41139926182617,0.000687675694500581
"trial6:line14",15.4115843011044,4.57434652404142,668.07345998138,3.3691335407376,0.000797389699115193
"trial2:line15",-8.29449692347953,4.39181255493194,580.789181268708,-1.88862726260139,0.0594398296162506
"trial3:line15",-1.58908867116801,4.65241367544325,615.08123963651,-0.341562204486602,0.732797041433368
"trial4:line15",-14.3345351395347,4.45665712924903,574.421438926139,-3.21643212026728,0.00137094978339943
