"","Estimate","Std..Error","df","t.value","Pr...t.."
"(Intercept)",281.232696069452,4.7516508669495,253.533370809665,59.1863131244741,2.00396853048891e-150
"line2",-4.26427970159251,8.11045978062184,248.598493206001,-0.525775334190186,0.599512994084221
"line4",-3.51896879217065,10.5599433405155,996.858000488606,-0.333237469056236,0.739025111162169
"line7",0.554764834816337,6.02621148713428,193.874127710651,0.0920586401590348,0.926746502273835
"line8",10.5702333898327,7.64177849090443,134.999121837766,1.38321640733421,0.168881827998258
"line9",10.067944070073,7.55098568515476,143.765464158714,1.33332845404099,0.184532872689207
"line10",19.811687263937,12.8854006387801,94.7654473934872,1.53752978423592,0.127495972973632
"line12",7.71644100537241,8.80796492312762,432.713311362232,0.876075355966834,0.381475132529995
"line13",19.1733710015187,7.84821876316237,520.825009442818,2.44302198755134,0.0148959776749239
"line14",1.32207304387432,7.12330508880843,166.963700963087,0.185598261957284,0.852985097513835
"line15",-5.18828509880221,6.45217841688331,159.768698071858,-0.804113706035485,0.422526151744217
"line16",3.39539543408782,8.73148596860177,142.750111658707,0.388867994096032,0.697953219592899
"line17",13.323221844847,9.23465967843608,144.37805336148,1.44274096813315,0.151259440634011
"line18",1.1565382525962,7.4955859282635,256.341631847656,0.154295910108275,0.877497830006599
"line19",17.2161117400253,7.32607995545891,192.930864706141,2.3499759550395,0.0197849676807251
"line20",-0.917349888136243,7.13671408484334,160.714158399229,-0.128539531951332,0.897882727387595
"line21",-0.359571738787816,11.0550726586106,1019.90025066602,-0.0325254975604119,0.974059346558016
"sex2",-2.45579668769418,4.36955817743098,8740.2168175597,-0.562024028053571,0.574114060369903
"density",0.0112882212431578,0.039621128921836,159.126838903025,0.284904078968244,0.776088087988532
"line2:sex2",2.31258581829152,7.68444141223852,8729.62147947023,0.300943906554926,0.763464435942391
"line4:sex2",58.4530039326293,16.9453471859349,6906.23340054289,3.44950170045184,0.000564978928605798
"line7:sex2",1.86600816736106,5.45264586232882,8747.77526106027,0.342220678634737,0.732193045867364
"line8:sex2",2.28005096157462,6.32724509758603,8722.44397905337,0.360354455439778,0.718590806677853
"line9:sex2",1.55413271130645,6.46683102575854,8726.5462831676,0.240323692565348,0.810084974222285
"line10:sex2",-11.874249233985,9.43139190766273,8709.90903082023,-1.25901344682088,0.208059216123954
"line12:sex2",-1.7001912169656,9.43651192731276,8761.68010323149,-0.180171575054615,0.857022039809106
"line13:sex2",-6.71020734987384,8.9584409214898,8637.50947838961,-0.749037406026441,0.453855057399725
"line14:sex2",-0.924927815339718,6.16265216189556,8739.13410459766,-0.150086000481848,0.880700228477505
"line15:sex2",3.46228118638903,5.51854359804696,8730.07560459406,0.627390383871272,0.530419777802946
"line16:sex2",1.28269551729116,7.37080759365315,8715.54452182454,0.174023741766867,0.861850845424461
"line17:sex2",-2.09079251840582,8.06469789450199,8722.31690134898,-0.259252429013019,0.795446599133753
"line18:sex2",1.22981669482759,7.72174146448601,8771.47288170097,0.15926675355343,0.873462380085376
"line19:sex2",-0.391226455795573,6.57431599200154,8759.64297544118,-0.0595083133015736,0.95254860162989
"line20:sex2",2.21706302112749,5.99474402264832,8726.75407719019,0.36983447712719,0.711514799048736
"line21:sex2",16.4227131993599,11.989760056241,8767.06330080984,1.36972826164369,0.170806823015766
"line2:density",0.149632324408831,0.0823543820255647,191.551356897185,1.81693215016029,0.0707903909620776
"line4:density",0.0540020488506239,0.502332193691764,633.143693204874,0.107502663633301,0.914424268102518
