"","Estimate","Std..Error","df","t.value","Pr...t.."
"sex2:density",-0.0351626393470375,0.0354891311650708,26749.1064521078,-0.990800230737838,0.321792098870735
"line2:sex2:density",-0.0366374939000997,0.0727493366625121,26768.7332980594,-0.503612755537042,0.614537671452308
"line3:sex2:density",0.100790273052073,0.0551394043798081,26743.8702243974,1.82791733399612,0.0675730939399967
"line4:sex2:density",0.116922454163287,0.161209762820299,26769.6638264518,0.725281472522362,0.46828570946701
"line5:sex2:density",0.0642657559128502,0.0489033940022937,26760.7331314234,1.31413692697558,0.188811393329869
"line6:sex2:density",-0.500830207550489,0.389628038781091,26775.444727633,-1.28540597108278,0.198661573329812
"line7:sex2:density",0.0448056896489789,0.0745422872536526,26747.4795167215,0.60107747293176,0.547793480299742
"line8:sex2:density",0.0717939515204377,0.0616421821817008,26771.7740083947,1.16468867550491,0.244155412640873
"line9:sex2:density",0.0922894981111773,0.0560579192256824,26754.7305386161,1.64632400534938,0.0997088149339944
"line10:sex2:density",0.0316311468115969,0.0806288274761265,26747.5043178233,0.392305677779608,0.694835494807816
"line11:sex2:density",0.027598248128271,0.0544400420562707,26740.4870690328,0.506947590153305,0.612195772822064
"line12:sex2:density",-0.166767473810353,0.252417006792443,26802.1702383054,-0.66068239984908,0.508821691487306
"line13:sex2:density",0.0701216575612213,0.0439909516316859,26745.7901155486,1.59400183356602,0.110947440513308
"line14:sex2:density",0.00287453988504542,0.0537284699385144,26802.974064898,0.0535012422340516,0.957332939638852
"line15:sex2:density",0.0880910489964985,0.0425069276849751,26765.7024443726,2.07239275558455,0.0382383789659342
"line16:sex2:density",0.00811960122172315,0.0385574285088597,26748.1491133514,0.210584614579715,0.833213022964755
"line17:sex2:density",0.0918722823103316,0.0482569955603946,26746.6307385899,1.90381272691027,0.0569452998755113
"line18:sex2:density",-0.0207959682264026,0.131454759459494,26760.1273810177,-0.158198670872853,0.874301444751178
"line19:sex2:density",0.0188569990471772,0.0448810087209585,26760.7850771618,0.420155419509798,0.674375292842295
"line20:sex2:density",0.0386351241518512,0.0534846120693681,26821.5864428422,0.722359621899144,0.470079703085068
"line21:sex2:density",-8.75117098255349e-05,0.0468346059306362,26815.7390324717,-0.00186852666071629,0.998509146192653
