"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial3:line21",5.36200640137159,6.26964396380342,1352.39026790039,0.855232997651557,0.392573656315163
"trial4:line21",10.5059231650643,4.40753485012375,654.199613182944,2.38362792860714,0.0174271999759207
"trial2:sex2",-0.979125816864904,1.63629391316935,60317.071003634,-0.598380162014063,0.549588546436313
"trial3:sex2",6.93840716723401,2.18960010863509,60334.9718279315,3.16880107005436,0.00153145479859504
"trial4:sex2",2.08082085267456,2.10831117775929,60289.1351046875,0.986960973610191,0.323665731785576
"line2:sex2",3.41883680830205,1.67445402497089,60277.2895692997,2.04176212503743,0.0411794768659699
"line3:sex2",-4.75987717540726,1.48099459672566,60270.0330485967,-3.21397335677721,0.00130980693691777
"line4:sex2",6.81689662462644,2.53241105150164,60351.0377726264,2.69186024148183,0.0071074304967741
"line5:sex2",1.1511437188,1.61386340241979,60323.0804485891,0.71328448062829,0.475672498179743
"line6:sex2",5.42853233251363,2.72162884354371,60314.0461836375,1.99458950671811,0.0460921617212458
"line7:sex2",1.94244850642634,1.69237014776261,60285.0630972778,1.14776812211817,0.251068855072185
"line8:sex2",11.8405289632419,1.69980582852596,60298.8965527356,6.96581266197319,3.29846010522523e-12
"line9:sex2",-4.54002097998388,1.56846516605137,60265.1394947672,-2.89456283649158,0.00379823115677415
"line10:sex2",3.02531656569186,1.6010036993037,60315.9678863525,1.88963746117989,0.0588112545739268
"line11:sex2",0.726076963028563,1.74107774052863,60246.8396683759,0.417027307929462,0.676659919500077
"line12:sex2",4.40013137327375,2.50825269665599,60450.1530000725,1.75426159379396,0.079390759933967
"line13:sex2",8.97645792888806,1.4660659781806,60256.9917325733,6.12281988838451,9.24994440564738e-10
"line14:sex2",9.81552542821792,1.6367187470835,60317.9935416576,5.99707521265236,2.02042065327162e-09
"line15:sex2",3.36069929397338,1.47890316718079,60300.499873979,2.27242686915049,0.0230642445378868
"line16:sex2",5.32763544121436,1.34336758052494,60265.5279574454,3.96588061112247,7.3209879561916e-05
"line17:sex2",-3.08882934826078,1.57747310820903,60301.3562047305,-1.95808684926976,0.0502244266377013
"line18:sex2",-4.10756429104165,2.05604666216818,60314.2297646982,-1.99779721278799,0.0457431323846919
"line19:sex2",6.84683329154941,1.48619734480935,60300.2034941935,4.60694760050708,4.09457394925026e-06
"line20:sex2",9.21173081591171,1.8270896697503,60370.6143589254,5.04175080644544,4.62623251510851e-07
"line21:sex2",2.44510291786944,1.58075563592494,60346.8450580121,1.54679373731206,0.121918234652273
"trial2:line2:sex2",2.7773841201481,2.56124545739425,60293.006938016,1.08438810974944,0.278197089456147
"trial3:line2:sex2",-8.58166228300646,3.10126259710809,60385.8228154664,-2.7671511245158,0.00565657397457387
"trial2:line4:sex2",1.8974256391802,5.22742445707829,60365.0180546077,0.362975238525151,0.71662465239943
