"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial3:line2",-26.5917118660764,19.8307912357938,598.134523200249,-1.34093045254187,0.180452027974613
"trial5:line2",-30.4463511839777,20.9655801719996,470.617766947755,-1.45220647051972,0.147110550273355
"trial6:line2",-9.28662195607329,18.7578178230732,492.327708210935,-0.495080080405207,0.620764469426484
"trial2:line4",-5.50181020723505,41.1643101353473,822.851935845041,-0.133654862407392,0.893708179758735
"trial3:line4",-53.4464594228339,24.4772429805681,792.300932565296,-2.18351631616615,0.0292904925452425
"trial4:line4",-47.5152067483105,26.727850555106,601.90278344254,-1.77774141060637,0.0759511492665146
"trial2:line5",-24.7453608461519,17.2334937604953,473.551748299204,-1.43588764936778,0.151694532607184
"trial4:line5",-27.6922770230715,20.430011574611,590.666677674202,-1.35547045198376,0.175785779252106
"trial2:line6",-2.7627131501624,34.1236288480748,569.593476785226,-0.080961880181693,0.935500707117788
"trial4:line6",-17.5683073775525,33.5637377853468,548.029194456032,-0.523431194997074,0.600885802657958
"trial2:line7",-11.2678008459488,19.1885373355449,525.069356530581,-0.587215202957461,0.557311594498807
"trial3:line7",-23.3210820014931,18.3145781317514,541.077142276797,-1.27336168126428,0.203436501689578
"trial2:line8",7.65044953306001,18.4933575631387,480.449099945654,0.413686346945946,0.679288421930343
"trial3:line8",3.38383693672113,17.9470596797374,528.645017730279,0.188545477482396,0.850521425400132
"trial4:line8",9.6870142772906,18.2861523362015,575.979108193217,0.529745902756865,0.596492247155169
"trial2:line9",-28.2736206783004,20.0423052442752,450.859100793944,-1.41069703977173,0.159023548825799
"trial3:line9",-33.8784602366301,18.8386796495529,515.086050891939,-1.79834578998397,0.072707608866353
"trial4:line9",-27.6499586995937,18.3622269578082,479.779203820387,-1.50580639064785,0.132774946673251
"trial5:line9",-29.0500609132458,18.3541770111627,486.020528587085,-1.58274930527138,0.114129092195601
"trial6:line9",-37.2339995942052,20.2509026726046,712.600567924119,-1.83863406960991,0.0663850040157396
"trial2:line10",-16.3539833224698,21.9028417110271,459.192575912172,-0.74666034381449,0.455650723018499
"trial3:line10",7.08441663353999,25.7361880782508,506.703982961025,0.275270627180678,0.783220541057138
"trial4:line10",-20.6721306994209,21.7758345225091,485.562380863211,-0.949315199748265,0.342932567090371
"trial2:line11",-15.487408162979,18.4812241339003,479.933473088101,-0.838007701804249,0.402443517284691
"trial4:line11",-13.4782201589885,17.0348592359735,484.909015254616,-0.791214061254215,0.42920591217289
"trial2:line12",48.3675162593838,31.9563659344151,640.934466751506,1.51354870446314,0.130633275921376
"trial3:line12",-3.14426393496012,30.1352544658476,674.69641067009,-0.10433839005818,0.916931821243773
"trial4:line12",-2.88557490602825,28.7843227135703,585.186647768644,-0.100248143225126,0.920181660074229
"trial2:line13",-33.3468249385494,17.6776089957659,438.838516027658,-1.88638774319177,0.0599027247269627
"trial3:line13",-16.7586946223428,18.4963015699359,630.407095536071,-0.90605651940616,0.365252104015867
"trial4:line13",-26.0708943199946,19.8456736585541,524.200450605635,-1.31368149897785,0.189528055343204
"trial2:line14",-15.7347512161912,17.1040401790176,503.837793905958,-0.91994353681967,0.358042494470116
"trial3:line14",-23.7265651761041,17.0866605003818,548.184605398966,-1.38860166242397,0.165517852656428
"trial4:line14",-4.00490869310335,16.5035449646692,465.157111923336,-0.242669602299207,0.808368321173554
"trial5:line14",-23.2216154833766,17.5559429979086,525.318906156086,-1.32272105725923,0.186503677753835
"trial6:line14",0.568803184057392,17.5708536502075,559.648992113361,0.0323719720954294,0.974186955330639
"trial2:line15",-50.1708989055731,17.7454665106737,480.142381727174,-2.82725161806233,0.00489100533481092
"trial3:line15",-57.8826281209862,16.9604908209403,500.389005647782,-3.41279204311242,0.000695142634461659
"trial4:line15",-72.0430969584024,21.8663918922898,474.508195080818,-3.29469522513247,0.00105901527649518
"trial2:line16",-22.7142877463724,19.2305307343946,442.793166720624,-1.18115761130539,0.238174137778697
"trial3:line16",-24.8547885194743,18.7994216221816,522.444920495367,-1.32210389335318,0.186712099922934
"trial4:line16",-24.4976000236949,17.540911594467,467.096564383,-1.39659788442365,0.163197766761328
"trial2:line17",-23.561599812066,18.7039933714916,542.181148636253,-1.25970958950287,0.208316123705562
"trial3:line17",-26.0286409833705,18.9337075439357,556.64646286704,-1.37472499366386,0.169769841787167
"trial4:line17",-39.3475348156195,16.8668845962178,495.994006580402,-2.33282765356933,0.0200561835280713
"trial5:line17",-50.0577223933856,16.8464600765286,492.72727994,-2.97140895867665,0.00310923295133221
"trial2:line18",-6.74837671871124,19.1413429865443,545.50521175094,-0.35255502832038,0.724558229467436
