"","Estimate","Std..Error","df","t.value","Pr...t.."
"trial4:line8:sex2",2.42332161939538,15.6666841102945,59466.7912501968,0.154679931141461,0.877074177127215
"trial2:line9:sex2",21.6755182028599,11.8587203633141,60231.9197551891,1.8278125749482,0.0675826295442717
"trial3:line9:sex2",24.8317691164576,12.4723335690218,60293.315721434,1.99094812362409,0.0464910963449261
"trial4:line9:sex2",18.6773693336838,11.6540841948218,60211.7307554832,1.60264582110901,0.109018116767812
"trial2:line10:sex2",12.9331673150983,13.1394359936914,60223.1071634547,0.984301557639758,0.324971218208403
"trial3:line10:sex2",-7.39905508950994,16.9917046832935,60249.1438079378,-0.435451017271081,0.663236645952647
"trial4:line10:sex2",5.03998846337893,13.8657803139418,60283.9811968244,0.363483940266333,0.716244682141888
"trial2:line11:sex2",12.5792390639671,11.8651366734084,60212.6894472045,1.06018492750776,0.289064729373255
"trial4:line11:sex2",8.59285106564282,10.9670638025453,60256.3086935426,0.783514276961582,0.433328252721211
"trial2:line12:sex2",-19.1131584652724,24.7618288227635,60353.6032705435,-0.77187992058574,0.440188573119738
"trial3:line12:sex2",-17.319516323635,23.7481335623442,60484.9819667486,-0.729300105971165,0.465820931480954
"trial4:line12:sex2",-15.3276474797812,21.2959330693207,60405.8065791085,-0.719745287980009,0.471684621420949
"trial2:line13:sex2",20.1455033377089,10.2330190689209,60240.1461910779,1.96867641915116,0.048994838180518
"trial3:line13:sex2",0.48041312046414,14.2555043318549,60141.4985812847,0.0337001841029659,0.973116344000791
"trial4:line13:sex2",10.3715846347173,13.5558362477589,60174.6238970185,0.765101056486421,0.444214371389436
"trial2:line14:sex2",1.98529442477032,11.8261299074957,60496.9615864699,0.167873551220843,0.866683319030588
"trial3:line14:sex2",-8.03210019876496,11.7575719000306,60373.9442606946,-0.683142766810899,0.49451925507508
"trial4:line14:sex2",-3.8018143696663,10.3624822117677,60311.7836467959,-0.366882595499071,0.713707881470488
"trial2:line15:sex2",30.2159873060121,11.1291972011482,60289.3267062122,2.71501948971618,0.00662907314767599
"trial3:line15:sex2",21.2775426407263,10.7460267685319,60315.3056940324,1.98003812004585,0.0477037828264958
"trial4:line15:sex2",17.6865639442696,13.6808433603267,60201.801954696,1.29279778142619,0.196085969312516
"trial2:line16:sex2",-3.97263779244901,11.1605252912058,60212.6541762487,-0.355954373902036,0.721875981561819
"trial3:line16:sex2",-5.61111086306923,12.3950210399208,60270.3547471067,-0.452690709035303,0.650773100153709
"trial4:line16:sex2",-2.14440687003156,11.0373347386899,60199.8881467398,-0.194286657132417,0.845952088216391
"trial2:line17:sex2",21.4053454990713,12.5226573900383,60522.0603829678,1.70932932462874,0.0873950907491768
"trial3:line17:sex2",19.7909969080258,13.3187068450669,60307.7718394549,1.48595484068006,0.13729629365446
"trial4:line17:sex2",21.1394313980663,10.9733158825736,60431.0218075762,1.92643970375784,0.0540541780843831
"trial2:line18:sex2",-4.47482851981516,13.5630230135017,60295.4715721763,-0.329928550247284,0.741455096460429
"trial3:line18:sex2",8.898137955374,14.6355004649522,60458.2149983283,0.607983169190728,0.543200920549414
